1.2622760000e+12
150
200
1
6.1800000000e+15	6.1800000000e+15	2.3828810696e-20	3.3404182531e-09	0.0000000000e+00	-1.1543287863e-10	0.0000000000e+00
1.8540000000e+16	6.1800000000e+15	2.3828567320e-20	3.3404182531e-09	0.0000000000e+00	1.2444853898e-10	0.0000000000e+00
3.0900000000e+16	6.1800000000e+15	2.3826138441e-20	3.3404182531e-09	0.0000000000e+00	4.5333911137e-10	0.0000000000e+00
4.3260000000e+16	6.1800000000e+15	2.3822819633e-20	3.3404182531e-09	0.0000000000e+00	7.5819601304e-10	0.0000000000e+00
5.5620000000e+16	6.1800000000e+15	2.3818395994e-20	3.3404182531e-09	0.0000000000e+00	9.4871056063e-10	0.0000000000e+00
6.7980000000e+16	6.1800000000e+15	2.3812868754e-20	3.3404182531e-09	0.0000000000e+00	9.1317156187e-10	0.0000000000e+00
8.0340000000e+16	6.1800000000e+15	2.3806239452e-20	3.3404182531e-09	0.0000000000e+00	9.4873674338e-10	0.0000000000e+00
9.2700000000e+16	6.1800000000e+15	2.3798509929e-20	3.3404182531e-09	0.0000000000e+00	9.0919490625e-10	0.0000000000e+00
1.0506000000e+17	6.1800000000e+15	2.3789682333e-20	3.3404182531e-09	0.0000000000e+00	7.6281815968e-10	0.0000000000e+00
1.1742000000e+17	6.1800000000e+15	2.3779759112e-20	3.3404182531e-09	0.0000000000e+00	4.8631485626e-10	0.0000000000e+00
1.2978000000e+17	6.1800000000e+15	2.3768708393e-20	3.3404182531e-09	0.0000000000e+00	1.2808305128e-10	0.0000000000e+00
1.4214000000e+17	6.1800000000e+15	2.3756668703e-20	3.3404182531e-09	0.0000000000e+00	-1.9411117722e-10	0.0000000000e+00
1.5450000000e+17	6.1800000000e+15	2.3743444685e-20	3.3404182531e-09	0.0000000000e+00	-1.0875136371e-10	0.0000000000e+00
1.6686000000e+17	6.1800000000e+15	2.3729169437e-20	3.3404182531e-09	0.0000000000e+00	2.6451531769e-11	0.0000000000e+00
1.7922000000e+17	6.1800000000e+15	2.3713815276e-20	3.3404182531e-09	0.0000000000e+00	1.1184769363e-10	0.0000000000e+00
1.9158000000e+17	6.1800000000e+15	2.3697386425e-20	3.3404182531e-09	0.0000000000e+00	7.6252363126e-11	0.0000000000e+00
2.0394000000e+17	6.1800000000e+15	2.3679887388e-20	3.3404182531e-09	0.0000000000e+00	1.6172847504e-10	0.0000000000e+00
2.1630000000e+17	6.1800000000e+15	2.3661322957e-20	3.3404182531e-09	0.0000000000e+00	2.9710115006e-10	0.0000000000e+00
6.1800000000e+15	1.8540000000e+16	2.4060123651e-20	3.3404182531e-09	0.0000000000e+00	-1.1540487741e-10	0.0000000000e+00
1.8540000000e+16	1.8540000000e+16	2.4059864541e-20	3.3404182531e-09	0.0000000000e+00	1.2177682984e-10	0.0000000000e+00
